A_1	A_2	B_1	B_2
chr1:77848038-77848515	2966.16256833076	1637.75665533543	1747.43225812912	622.417135000229
chr1:77859712-77860177	889.849531650543	975.449522316456	1211.0919713974	948.539338350296
chr1:77878036-77878717	1085.61608958244	1678.91999864578	1499.44596290588	725.821732282639
chr1:77889847-77890366	1563.16935515404	1264.33598279953	715.12038230896	1598.7971739769
chr1:77896450-77897072	1665.50187718868	846.811663627625	1499.44746494293	1137.45307350159
chr1:77912808-77913386	2267.63435995579	1417.96722060442	478.669288158417	1193.13198328018
chr1:77925574-77926269	1864.23478770256	1608.35229146481	2213.41442728043	1644.53382277489
chr1:77933331-77934049	3411.09511256218	2160.39747661352	3170.75503015518	2525.46299934387
chr1:77939249-77940031	5385.07608616352	3988.53996765614	4838.60131025314	4275.38496255875
chr1:77955573-77956035	1408.92955064774	928.404776871204	1539.81716394424	2044.23238611221
chr1:77976934-77977478	4203.05644226074	3248.31616699696	3341.46185684204	1879.18321728706
chr1:77979971-77980437	2694.76307141781	1649.518014431	2416.41721343994	1226.93685555458
chr1:77980968-77981560	3375.50000834465	2783.01079308987	2722.07370758057	2087.98049688339
chr1:78002398-78002989	8633.02928733826	5430.76154208183	6690.99670219421	9308.41703677177
chr1:78004727-78005968	11588.8145678043	8415.17896509171	11421.1799116135	8745.65515327454
chr1:78011594-78012108	2767.43193912506	2405.17871236801	1633.2437286377	3394.46035170555
chr1:78022458-78023124	2076.31404995918	2751.40033048391	3040.41809654236	2485.69346666336
chr1:78071011-78071397	133.477202653885	821.08380395174	1015.01007556915	670.141332387924
chr1:78104684-78105270	2550.90417146683	2210.38288968801	980.406975746155	497.137486934662
chr1:78137541-78138097	2516.78732264042	2505.14914798737	2996.58761310577	954.505579471588
chr1:78148242-78148698	3417.02240586281	3072.62923240662	2531.75934457779	2304.73393130302
chr1:78148797-78149571	7006.08968472481	7268.45831751823	6809.79765510559	4673.09999465942
chr1:78171901-78172505	3633.54955911636	2429.43675488234	2081.92455053329	3698.7115240097
chr1:78224655-78225779	8027.92667329311	4431.79059827328	5727.88792181015	5882.13963079453
chr1:78245035-78245791	4520.43483734131	3894.44930171967	2930.8411488533	3046.46446180344
chr1:78289704-78290097	1923.56180775166	946.781930208206	746.263722896576	596.565997600555
chr1:78290817-78291278	2150.47304034233	1843.57776725292	1531.74322414398	1801.62907218933
chr1:78298176-78299106	4263.86716067791	4116.44215285778	4354.16499376297	4138.17552876472
chr1:78323198-78323724	1222.05994701385	1085.71140962839	546.721066474915	1147.39534640312
chr1:78340385-78341114	4496.70684432983	3475.45459198952	3344.91946697235	1590.84296226501
chr1:78353824-78355688	12460.8703787327	8217.44751483202	9043.97036743164	7417.30312585831
chr1:78379631-78380111	889.849525690079	698.325902223587	429.072229385376	198.854994773865
chr1:78395467-78396012	2960.22922897339	1839.1676659584	1051.92001533508	863.031690597534
chr1:78444580-78445547	6360.94299161434	5916.65257072449	8099.32221603394	6142.64061903954
chr1:78451516-78452070	1386.68235480785	1352.54610419273	1193.79067182541	397.710490226746
chr1:78469601-78470856	13727.4156286716	10033.828908205	8203.12500667572	4971.38093709946
chr1:78503717-78504687	3856.0171186924	3456.34205889702	4021.97894525528	3951.25383639336
chr1:78536354-78536953	3554.94829642773	2609.53197181225	3860.50124597549	4076.53249502182
chr1:78547848-78548422	1293.24829506874	771.833503246307	922.735977172852	795.421004295349
chr1:78561243-78561840	4508.57022166252	2602.17950701714	2249.17047023773	2302.74488067627
chr1:78567206-78568239	9623.72527754307	5174.22495669127	5453.37625312805	3855.80492901802
chr1:78579741-78580509	1928.00807356834	1874.45089221001	1081.90793323517	735.764081478119
chr1:78631416-78631944	2031.82551622391	940.166091382504	634.380984306335	497.137486934662
chr1:78633933-78634396	3108.54123139381	1483.38883948326	865.064978599548	1228.92638301849
chr1:78637532-78638136	4309.84453201294	2819.02869939804	1799.33615684509	1374.09040093422
chr1:78641952-78642568	2426.3251106739	2204.50369244814	3305.7061920166	3054.41745376587
chr1:78667094-78667632	1085.61709690094	1590.71101212502	2532.9122838974	994.27649974823
chr1:78675496-78676329	6154.79511022568	4160.55073201656	4249.20668506622	3479.96495962143
chr1:78694991-78695549	2817.85703897476	2019.26269304752	1104.97683334351	1093.70447397232
chr1:78715818-78716342	2410.01059114933	1684.80126070976	903.128338336945	564.749106407166
chr1:78721015-78721721	5782.54275417328	3663.63209569454	4932.02462816238	5892.0852856636
chr1:78740513-78740899	2964.68394672871	1929.58392304182	3011.58409929276	3776.2584130764
chr1:78742820-78743409	4452.20804679394	4655.2562251091	4049.66307497025	3702.6883597374
chr1:78744706-78745278	10798.3266179562	6490.7452750206	4891.66218137741	4609.46731185913
chr1:78752232-78752931	6627.89720082283	3556.31241488457	4866.28451013565	3778.25199365616
chr1:78757906-78758478	2414.46079683304	1634.08022028208	1647.08472061157	2972.88821578026
chr1:78769228-78769821	2923.15371835232	2568.36638307571	2215.72231626511	837.180529356003
chr1:78790140-78790806	1509.77905344963	1275.3616912961	1596.33424186707	839.168688774109
chr1:78805013-78806494	14507.5241630077	12324.3348450661	12385.4363613129	10889.3161907196
chr1:78835997-78836997	7028.33324694633	4664.08194613457	5471.82949447632	5456.5895857811
chr1:78842974-78843456	1004.04669392109	1033.52142715454	987.328496932983	497.137987613678
chr1:78866842-78867250	964.004027843475	624.816951155663	529.419766902924	397.710490226746
chr1:78874454-78875087	2255.77162802219	1129.81677490473	115.341997146606	73.57634806633
chr1:78890136-78890802	2892.01307296753	2107.47226434946	2228.40941143036	1889.12497758865
chr1:78897658-78898269	731.15995657444	619.672399580479	2111.9144949913	298.282492160797
chr1:78907527-78908122	4558.99554467201	3010.88506782055	2392.19304466248	2632.84270572662
chr1:78930214-78930869	2104.49406063557	2452.95990717411	1095.74947357178	1827.48093056679
chr1:78938513-78939024	3464.48922610283	1780.36124181747	1326.43451690674	198.854994773865
chr1:78949620-78950072	1190.9157551527	1407.67667090893	569.789465904236	1193.13199520111
chr1:78956389-78957841	13718.5283541679	11356.9673866034	9384.23847770691	8972.35200309753
chr1:78985079-78985556	2595.39254307747	1727.43588089943	1730.13195991516	2187.40947246552
chr1:78993405-78993853	1174.60185861588	1314.3210439682	572.096305847168	0
chr1:79002095-79002706	2547.93956232071	2916.79183101654	2765.90417957306	1216.99507141113
chr1:79005765-79006157	2150.4710495472	1491.47525519133	1153.4209728241	966.43678855896
chr1:79024202-79024669	444.924509525299	602.030351817608	908.894937515259	1988.5549902916
chr1:79052078-79052736	2574.63396453857	1837.69750595093	3313.77712774277	2485.69097518921
chr1:79085213-79085983	4321.70564627647	3260.075104177	3176.52062797546	1855.32060599327
chr1:79092968-79093327	1671.43672454357	884.299641132355	672.443843364716	298.282492160797
chr1:79115250-79115687	1557.23905563354	477.801451086998	866.219399929047	198.854994773865
chr1:79137506-79138053	222.462004423141	513.085591316223	1487.91328907013	1292.55946874619
chr1:79153606-79154060	3633.55804443359	1870.77603667974	749.722981452942	397.709989547729
chr1:79157604-79158521	7433.21307528019	4531.76150816679	943.497536659241	1376.07777547836
chr1:79180768-79181226	1669.95112919807	1679.65572172403	378.321750640869	994.276976585388
chr1:79184122-79184671	1853.85405421257	1454.72129529715	2167.27815294266	795.42099237442
chr1:79202838-79203526	1002.56410264969	1065.86485207081	1401.4062666893	1889.12595510483
chr1:79297246-79297942	7473.25307500362	5405.77373111248	3095.78225517273	3778.25146913528
chr1:79306344-79307026	6122.164904356	4336.23122274876	3610.20606040955	2143.66001176834
chr1:79308718-79309555	3485.24608612061	4780.2190617919	4669.04859828949	5931.85308909416
chr1:79350602-79351041	937.309003829956	929.139610767365	575.556565761566	280.385542631149
chr1:79377692-79378238	1112.31203079224	1217.29139566422	519.038987159729	174.992395401001
chr1:79416493-79416970	1186.46603226662	992.356440424919	955.031736373901	0
chr1:79418391-79418950	1408.92904400826	852.69169151783	1038.07847499847	934.619576931
chr1:79472159-79472832	4149.66165566444	3232.87819075584	1940.05339336395	1889.1245007515
chr1:79507252-79507957	1419.31110489368	849.016440570354	2056.54888057709	1049.95601463318
chr1:79545357-79546166	7990.84597492218	4270.81204295158	5663.29568386078	4971.38595581055
chr1:79566051-79566551	1186.46655678749	772.567530214787	750.876401424408	1193.13297271729
chr1:79590385-79590881	2613.19386100769	1077.62564206123	115.341997146606	459.355037927628
chr1:79594354-79594859	1213.16255831718	1256.2501526475	1333.3544883728	1292.56048202515
chr1:79616610-79617248	1773.76770067215	696.855592250824	2111.91395044327	2762.0999186039
chr1:79626642-79627271	2817.85505414009	2497.79919093847	1787.80245780945	2982.83098936081
chr1:79653872-79654469	2607.26250433922	1799.47427463531	2249.17094707489	2883.40348005295
chr1:79658766-79659559	4160.04385471344	4116.44504070282	4346.09052944183	3537.63725209236
chr1:79664492-79665038	2892.01150536537	1590.71146214008	2004.64195537567	2163.54391670227
chr1:79725374-79725990	1631.39207363129	1379.74297302961	1634.3971247673	948.540327787399
chr1:79759220-79759805	2980.99493861198	2566.15815216303	733.575101852417	1491.41498804092
chr1:79769838-79770343	1408.92904996872	826.964402198792	260.672913551331	224.706144094467
chr1:79788601-79789546	12879.0973343849	8582.78288948536	10895.2208099365	6562.22692728043
chr1:79810969-79811579	1377.78336799145	1196.70869338512	1512.13458395004	1356.19310283661
chr1:79820507-79821210	2948.36653137207	2641.87358808517	2073.85061073303	1765.83482074738
chr1:80011800-80012374	1815.29445624352	1782.56649374962	1731.28437852859	843.147180557251
chr1:80016971-80017460	1468.25274586678	1528.96383821964	1199.55677032471	835.191791057587
chr1:80034063-80034468	1613.59557819366	836.519402384758	1024.23693466187	433.503888607025
chr1:80069495-80070048	1035.19186925888	1065.86449146271	689.745142936707	1690.26801586151
chr1:80099046-80099644	444.925010204315	1286.38794124126	519.038987159729	1590.84249734879
chr1:80114444-80114818	471.620450735092	564.541323304176	1231.85353088379	1391.98697805405
chr1:80176692-80177102	892.815685749054	738.019271731377	702.432762622833	1197.10957193375
chr1:80182061-80182563	1839.02376055717	764.482010006905	1145.3460316658	894.849479198456
chr1:80201384-80201720	667.387527227402	870.333672404289	1158.03415203094	198.854994773865
chr1:80276758-80277358	2595.39204835892	2273.60125762224	2133.82902145386	596.565985679626
chr1:80282451-80283042	2447.08908200264	1795.06368744373	1134.96575260162	894.848477840424
chr1:80353524-80354035	444.924509525299	350.632982432842	807.393980026245	1193.13199520111
chr1:80365450-80366169	9030.48796641827	5213.17726266384	8730.24146223068	6743.18224048615
chr1:80378400-80379060	892.81619644165	1309.1769849658	2907.77327394485	2290.81406784058
chr1:80514391-80514941	2582.04534733295	1691.41742163897	1258.38219022751	2567.22253632545
chr1:80519673-80520243	1969.53429055214	1139.37292993069	807.394480705261	695.992982387543
chr1:80530117-80530655	2423.35877633095	1633.34615302086	1134.96575260162	475.263437509537
chr1:80619684-80620326	3781.86258673668	2205.23693263531	1845.47295570374	2585.11998653412
chr1:80674542-80675010	309.96372616291	742.429038286209	709.353372573853	415.607439756393
chr1:80724200-80724580	444.925010204315	794.620901286602	647.068603992462	1055.9215362072
chr1:80841132-80841767	1437.10705792904	1470.15779018402	2350.6714515686	1724.07583260536
chr1:80848208-80848574	0	532.197296380997	280.281053066254	1042.00169849396
chr1:80909961-80910341	995.148614287376	890.180790960789	1061.1468744278	994.27649974823
chr1:80910829-80911241	974.384803652763	914.438523292542	800.473960876465	385.779410839081
chr1:81000614-81001097	889.849531650543	1212.88044154644	922.736477851868	1783.73234295845
chr1:81007893-81008374	1631.39355182648	862.982746720314	710.506702423096	1407.89441204071
chr1:81348158-81348680	667.387020587921	771.832337975502	865.065479278564	298.282492160797
chr1:81362896-81363278	1316.978120327	836.519862532616	519.038987159729	695.993494987488
chr1:81392193-81392711	609.54689347744	441.04779958725	762.410601139069	198.854994773865
chr1:81460520-81460959	519.079512357712	757.866901099682	922.735977172852	892.860018014908
chr1:81591413-81591901	2967.6501544714	2152.31076800823	2769.36492776871	1765.83589410782
chr1:81607791-81608537	1963.60286545753	2065.5722463131	807.393980026245	596.56548500061
chr1:81624163-81624769	705.947475910187	1379.00808429718	1839.70585584641	1169.2688832283
chr1:81640316-81641135	12561.7123115063	7394.89468097687	6153.50217580795	3788.19505810738
chr1:81644875-81645409	7541.47741138935	3309.32718467712	4030.05104923248	4275.38945674896
chr1:81703148-81703662	593.232011795044	904.147126078606	115.341997146606	123.290096759796
chr1:81856675-81857255	2447.08804488182	1986.18305277824	1968.88894033432	1491.41498804092
chr1:81880106-81880701	2226.10813105106	1834.75655221939	1155.726811409	1093.70347261429
chr1:81889703-81890162	2168.26902914047	808.586901426315	461.367988586426	795.421481132507
chr1:81906486-81906925	2298.78207445145	1359.89589095116	824.695780277252	497.137987613678
chr1:81951278-81951733	370.770007371902	633.638861894608	1109.59001255035	1238.86863207817
chr1:82055804-82056275	1260.62053442001	1617.17391908169	836.229479312897	994.276237487793
chr1:82125901-82126443	1260.62054038048	908.557719349861	1672.46046066284	2783.9764714241
chr1:82135875-82136450	2298.77554178238	2591.89151549339	2479.85694408417	2338.54128313065
chr1:82147251-82147697	1923.55883347988	1247.42911535501	1268.7629699707	198.854994773865
chr1:82155274-82155837	2279.49953067303	1415.02731388807	1023.0835146904	894.849479198456
chr1:82161321-82161900	1186.46653294563	1102.6178508997	2191.49997234344	2883.40348005295
chr1:82164844-82165296	2743.70457530022	2131.73039853573	1153.42147350311	2485.69248914719
chr1:82168497-82169045	2817.86059141159	2388.2762593627	3564.06833171844	1779.75374102592
chr1:82169163-82170004	5582.32167482376	3768.01454401016	5001.23449516296	2783.9744925499
chr1:82172479-82173036	3417.02420783043	2056.7509239912	1254.92092895508	998.25367641449
chr1:82266532-82267427	5419.18623757362	4794.18598479033	4551.39928436279	1881.16977643967
chr1:82334949-82335513	241.74204480648	294.031900167465	1168.41493177414	1193.13200712204
chr1:82342658-82343223	1368.88585937023	1182.74249869585	364.480710983276	542.874636411667
chr1:82385893-82386481	3270.20160138607	3056.461145401	1672.46046066284	1789.69849348068
chr1:84257380-84258008	1951.7374162674	1301.82550007105	749.722981452942	711.902383327484
chr1:84287757-84288395	4968.32760572433	2641.8738976717	922.735977172852	1193.13148260117
chr1:84348533-84349080	1361.47049498558	1570.12842094898	1153.4209728241	1093.70498657227
chr1:84367117-84367887	2795.61056184769	2882.24699550867	2807.42523574829	2354.44766807556
chr1:84389573-84390204	3464.48649859428	2284.6246342659	3538.69650173187	5082.74254179001
chr1:84392875-84393338	1557.23754763603	1684.80081474781	2763.59741973877	2119.7980632782
chr1:84426458-84426824	735.608631849289	800.501168489456	934.270176887512	582.646147966385
chr1:84432979-84433509	1306.59602725506	1226.11231970787	1499.44696426392	298.282492160797
chr1:84464119-84465375	7679.40176057816	5929.88018727303	6355.3489408493	3778.25046777725
chr1:84505480-84506023	1641.77282488346	1280.50780189037	634.380984306335	936.608038663864
chr1:84543097-84544363	10790.9169726372	6753.90442597866	7454.55935525894	4871.9529747963
